mcu_time,mcu_x,mcu_y,mcu_z
1264.432902695,0.00047163859176,-0.000267794793627,0.000690137826361
1264.434902695,0.001670719757253,-0.001733338440339,0.002288912713684
1264.436902695,0.002070413479083,-0.001333644718509,0.001223062788802
1264.438902656,0.000738101072981,0.000531592650035,0.000823369066971
1264.440902695,0.000871332313591,0.000265130168814,0.000956600307582
1264.442902695,7.19448699295425E-05,-0.002532725884001,0.00029044410453
1264.444902695,-0.000594211333122,-0.002399494643391,0.002955068916735
1264.446902695,-0.000327748851901,-0.000933950996678,0.002555375194905
1264.448902695,-0.001127136295563,0.000265130168814,0.001755987751243
1264.450902695,-0.000993905054952,-0.001200413477898,0.001356294029412
1264.452902695,0.001404257276032,-0.000534257274847,-0.000508943339131
1264.454902695,-0.000727442573732,-0.001466875959119,-0.001841255745234
1264.456902695,0.000604869832371,-0.001733338440339,0.000556906585751
1264.458902695,-0.001393598776783,-0.000800719756068,-0.001308330782793
1264.460902695,-0.000993905054952,-0.00213303216217,-0.000375712098521
1264.462902695,-0.000327748851901,-0.00186656968095,-0.000375712098521
1264.464902695,0.00020517611054,-0.000534257274847,-0.001041868301572
1264.466902695,0.002203644719694,0.000931286371866,2.39816233098475E-05
1264.468902656,-0.000460980092511,-0.001067182237288,-0.000508943339131
1264.470902695,0.00033840735115,-0.000534257274847,0.000423675345141
1264.472902656,0.00047163859176,-0.00226626340278,-0.000642174579741
1264.474902695,-0.000194517611291,-0.000267794793627,-0.001441562023403
1264.476902656,7.19448699295425E-05,-0.00199980092156,0.00015721286392
1264.478902695,-0.001127136295563,-1.33231240610288E-06,-0.001841255745234
1264.480902695,-0.003392067385937,-0.001333644718509,-0.001041868301572
1264.482902695,-0.000727442573732,-0.003731807049493,-0.000242480857911
1264.484902695,0.001004563554201,-0.001333644718509,0.000423675345141
1264.486902695,0.000738101072981,0.001330980093696,-0.000642174579741
1264.488902695,-0.002192986220445,0.001597442574917,-0.002640643188895
1264.490902695,0.00047163859176,-0.000401026034237,0.001089831548192
1264.492902695,-6.1286370680709E-05,0.001863905056137,-0.001041868301572
1264.494902656,-0.001793292498614,0.000798055131255,0.001755987751243
1264.496902695,-0.001793292498614,0.002796523740409,0.001755987751243
1264.498902695,0.000738101072981,0.001330980093696,-0.000775405820352
1264.500902773,0.001004563554201,0.002530061259189,0.00029044410453
1264.502902695,0.00033840735115,-0.000401026034237,0.000556906585751
1264.504902695,0.001670719757253,0.000931286371866,-0.0001092496173
1264.506902695,-0.001793292498614,0.001597442574917,-0.002773874429505
1264.508902695,-0.002326217461055,0.001997136296748,-0.000908637060962
1264.510902695,-0.000860673814342,-0.000933950996678,0.001622756510633
1264.512902695,-0.001393598776783,-0.000667488515457,-0.000642174579741
1264.514902695,-6.1286370680709E-05,-0.000800719756068,0.001622756510633
1264.516902695,-0.001127136295563,-0.000667488515457,-0.000908637060962
1264.518902695,0.00033840735115,0.001863905056137,0.002022450232464
1264.520902695,0.00020517611054,0.003595911184071,0.001089831548192
1264.522902695,0.002203644719694,0.000931286371866,-0.000375712098521
1264.524902695,0.002470107200914,-0.001600107199729,0.002821837676125
1264.526902695,-0.000594211333122,-0.000667488515457,2.39816233098475E-05
1264.528902695,-0.000594211333122,0.001730673815527,0.000823369066971
1264.530902734,-0.002192986220445,0.001464211334307,-0.000908637060962
1264.532902734,0.00020517611054,0.001197748853086,0.000956600307582
1264.534902695,7.19448699295425E-05,0.000664823890645,0.001889218991853
1264.536902695,0.00033840735115,0.000265130168814,-0.000508943339131
1264.538902695,-0.000860673814342,0.000398361409425,-0.0001092496173
1264.540902695,-0.003392067385937,-0.001466875959119,2.39816233098475E-05
1264.542902695,0.000738101072981,-0.000933950996678,-0.001175099542182
1264.544902695,0.001670719757253,-0.001733338440339,0.001622756510633
1264.546902695,-0.001260367536173,0.000131898928204,0.002288912713684
1264.548902695,-0.000993905054952,0.000531592650035,-0.000908637060962
1264.550902695,7.19448699295425E-05,0.000531592650035,-0.001441562023403
1264.552902695,0.002336875960304,-1.33231240610288E-06,-0.002640643188895
1264.554902695,7.19448699295425E-05,-0.000800719756068,-0.001175099542182
1264.556902695,-0.002192986220445,-0.001067182237288,0.00029044410453
1264.558902695,-0.000594211333122,0.000131898928204,0.00015721286392
1264.560902695,0.001137794794812,0.000664823890645,0.001889218991853
1264.562902695,-0.000460980092511,-0.000267794793627,0.001089831548192
1264.564902695,0.000604869832371,-0.000933950996678,-0.001175099542182
1264.566902695,0.001271026035422,-0.002532725884001,-0.000242480857911
1264.568902695,0.001404257276032,-0.002399494643391,0.000423675345141
1264.570902695,0.00033840735115,-0.00226626340278,-0.001175099542182
1264.572902695,-0.002059754979835,-0.001067182237288,-0.000242480857911
1264.574902656,0.002603338441524,-0.001466875959119,-0.001308330782793
1264.576902695,-0.001260367536173,-0.002665957124611,0.000423675345141
1264.578902695,0.00020517611054,-0.00199980092156,0.001489525270023
1264.580902695,0.000604869832371,0.000531592650035,0.001622756510633
1264.582902695,-0.000727442573732,0.00306298622163,0.001223062788802
1264.584902695,0.00033840735115,0.001330980093696,-0.001308330782793
1264.586902695,7.19448699295425E-05,0.002530061259189,-0.000908637060962
1264.588902695,-0.000860673814342,0.003595911184071,-0.001441562023403
1264.590902695,7.19448699295425E-05,0.001997136296748,-0.001574793264013
1264.592902695,-0.000460980092511,0.001464211334307,-0.0001092496173
1264.594902695,0.00033840735115,0.001597442574917,-0.002240949467064
1264.596902695,0.002603338441524,0.002530061259189,0.001223062788802
1264.598902695,-0.000993905054952,0.000664823890645,0.000956600307582
1264.600902695,-0.000594211333122,0.001863905056137,-0.000908637060962
1264.602902695,0.003669188366406,0.000131898928204,0.000823369066971
1264.604902695,-0.001526830017394,0.000798055131255,2.39816233098475E-05
1264.606902695,0.00047163859176,0.000265130168814,-0.0001092496173
1264.608902695,-0.000594211333122,0.000398361409425,0.001755987751243
1264.610902695,-0.001260367536173,0.000664823890645,-0.001175099542182
1264.612902695,0.001670719757253,0.000531592650035,-0.000508943339131
1264.614902695,0.00033840735115,0.000131898928204,0.001489525270023
1264.616902695,0.00047163859176,-0.00226626340278,0.000690137826361
1264.618902695,-0.001926523739224,-0.000800719756068,-0.001175099542182
1264.620902695,-6.1286370680709E-05,0.002929754981019,0.000956600307582
1264.622902695,0.003669188366406,0.001064517612476,-0.002374180707675
1264.624902695,0.001537488516642,0.000798055131255,-0.002240949467064
1264.626902695,-0.000594211333122,0.000265130168814,-0.001574793264013
1264.628902695,0.001004563554201,-1.33231240610288E-06,-0.000375712098521
1264.630902695,-0.000460980092511,0.000531592650035,0.00015721286392
1264.632902695,0.00020517611054,0.001330980093696,2.39816233098475E-05
1264.634902695,0.001803950997863,0.003462679943461,-0.000642174579741
1264.636902695,-0.000194517611291,0.003462679943461,-0.000908637060962
1264.638902695,-0.000327748851901,0.000398361409425,-0.000375712098521
1264.640902695,0.003802419607017,-0.000534257274847,-0.000908637060962
1264.642902695,0.002869800922745,-0.000134563553016,0.001489525270023
1264.644902695,0.00020517611054,-0.002532725884001,0.001356294029412
1264.646902617,0.000604869832371,-0.000401026034237,0.000423675345141
1264.648902617,0.000871332313591,0.001464211334307,-0.000508943339131
1264.650902617,0.000604869832371,0.000398361409425,2.39816233098475E-05
1264.652902617,-6.1286370680709E-05,-0.002665957124611,-0.000242480857911
1264.654902656,7.19448699295425E-05,0.001064517612476,-0.000775405820352
1264.656902656,0.000738101072981,0.000664823890645,0.000423675345141
1264.658902617,0.000871332313591,-0.000667488515457,0.003221531397956
1264.660902617,-0.000194517611291,0.000398361409425,0.000556906585751
1264.662902617,-0.001660061258004,0.001064517612476,0.000690137826361
1264.664902617,0.001004563554201,0.002130367537358,0.001356294029412
1264.666902656,0.00020517611054,0.000265130168814,0.001889218991853
1264.668902656,-0.000460980092511,-0.000267794793627,0.001755987751243
1264.670902617,-0.000194517611291,0.000531592650035,-0.001175099542182
1264.672902617,0.00033840735115,-0.000933950996678,-0.001841255745234
1264.674902617,0.00033840735115,-0.000933950996678,-0.000508943339131
1264.676902617,0.000604869832371,-0.000933950996678,-0.001175099542182
1264.678902617,0.000738101072981,0.000664823890645,-0.000908637060962
1264.680902656,0.000604869832371,0.001464211334307,0.000556906585751
1264.682902617,0.001537488516642,-1.33231240610288E-06,0.000423675345141
1264.684902617,7.19448699295425E-05,-0.000534257274847,0.000556906585751
1264.686902617,-0.000860673814342,-0.003065650846442,0.002821837676125
1264.688902617,0.00020517611054,-0.001200413477898,0.000690137826361
1264.690902617,0.002070413479083,-0.000800719756068,-0.000508943339131
1264.692902617,0.001004563554201,-0.002799188365221,-0.0001092496173
1264.694902656,-0.000860673814342,-0.000667488515457,-0.001041868301572
1264.696902617,-0.001127136295563,-0.002532725884001,0.000956600307582
1264.698902617,-0.000860673814342,-0.003731807049493,-0.001441562023403
1264.700902617,-0.000594211333122,0.001064517612476,0.00029044410453
1264.702902617,-0.000993905054952,0.001464211334307,0.002022450232464
1264.704902617,-0.000993905054952,-0.000267794793627,0.001089831548192
1264.706902617,0.001271026035422,-0.000800719756068,-0.0001092496173
1264.708902617,0.00047163859176,-0.000401026034237,0.000556906585751
1264.710902617,-0.000460980092511,-0.000134563553016,0.001089831548192
1264.712902617,0.00033840735115,0.001863905056137,0.002422143954294
1264.714902617,0.001271026035422,0.001064517612476,0.002688606435515
1264.716902617,-0.000460980092511,-0.000267794793627,2.39816233098475E-05
1264.718902617,0.001670719757253,0.000798055131255,-0.000642174579741
1264.720902617,0.000871332313591,0.000265130168814,-0.000642174579741
1264.722902617,0.00020517611054,-0.000267794793627,-0.002240949467064
1264.724902617,-0.001526830017394,0.000531592650035,-0.001974486985844
1264.726902656,-0.003392067385937,0.000531592650035,0.00015721286392
1264.728902617,-0.000860673814342,0.00306298622163,-0.000375712098521
1264.730902656,0.000738101072981,0.001597442574917,-0.000242480857911
1264.732902656,0.000738101072981,-0.000267794793627,0.000690137826361
1264.734902617,-0.001793292498614,0.001997136296748,0.000423675345141
1264.736902656,-0.003125604904717,-0.000134563553016,0.000956600307582
1264.738902617,-0.001260367536173,0.000398361409425,0.000556906585751
1264.740902617,0.00047163859176,0.001064517612476,-0.001308330782793
1264.742902617,0.00033840735115,-0.000534257274847,-0.001708024504623
1264.744902578,0.002869800922745,0.001997136296748,0.001622756510633
1264.746902539,0.000871332313591,0.002796523740409,0.000423675345141
1264.748902578,-0.000194517611291,0.000265130168814,-0.000242480857911
1264.750902617,-0.002192986220445,-0.000800719756068,-0.000642174579741
1264.752902578,0.000604869832371,0.001997136296748,0.001622756510633
1264.754902617,0.001937182238473,0.000664823890645,0.001755987751243
1264.756902539,-0.000727442573732,0.000131898928204,-0.001308330782793
1264.758902539,-0.000993905054952,0.002396830018578,0.002155681473074
1264.760902539,0.00020517611054,0.000798055131255,0.00029044410453
1264.762902539,-0.001926523739224,0.001997136296748,-0.001041868301572
1264.764902539,-0.001660061258004,-0.000667488515457,-0.001308330782793
1264.766902539,-0.001660061258004,0.000265130168814,0.00029044410453
1264.768902539,7.19448699295425E-05,0.000664823890645,0.001489525270023
1264.770902539,0.002203644719694,-0.000134563553016,0.000556906585751
1264.772902539,0.001004563554201,-0.001600107199729,-0.001308330782793
1264.774902539,7.19448699295425E-05,-0.003465344568273,-0.000508943339131
1264.776902539,0.00033840735115,-0.002532725884001,0.002821837676125
1264.778902539,-0.000860673814342,-0.001067182237288,-0.001041868301572
1264.780902539,0.00020517611054,-0.001333644718509,-0.000508943339131
1264.782902539,-0.000194517611291,-0.000267794793627,0.002821837676125
1264.784902539,-0.000727442573732,-0.002665957124611,0.002422143954294
1264.786902539,-0.000327748851901,-0.000401026034237,-0.001308330782793
1264.788902539,0.002070413479083,0.000131898928204,0.000556906585751
1264.790902539,-0.000194517611291,0.000531592650035,0.002288912713684
1264.792902539,0.000604869832371,0.001064517612476,0.001489525270023
1264.794902539,-0.000594211333122,-0.00199980092156,0.002155681473074
1264.796902578,-0.000594211333122,-0.000933950996678,0.001489525270023
1264.798902539,7.19448699295425E-05,-0.000667488515457,0.002022450232464
1264.800902539,0.00020517611054,-0.000267794793627,0.002422143954294
1264.802902539,-0.000460980092511,-0.002932419605832,0.002155681473074
1264.804902539,-0.000860673814342,-0.004531194493155,-0.000242480857911
1264.806902539,-0.000460980092511,-0.00213303216217,-0.001175099542182
1264.808902539,0.002336875960304,0.001730673815527,-0.000642174579741
1264.810902539,0.001271026035422,0.002263598777968,2.39816233098475E-05
1264.812902539,-0.000460980092511,0.001330980093696,0.000956600307582
1264.814902539,-0.000993905054952,-0.001733338440339,-0.000908637060962
1264.816902539,0.003136263403965,0.001730673815527,0.00015721286392
1264.818902539,-0.000194517611291,0.001197748853086,0.000556906585751
1264.820902539,-6.1286370680709E-05,0.000664823890645,-0.000508943339131
1264.822902539,0.00047163859176,0.000531592650035,0.000690137826361
1264.824902539,-0.001526830017394,0.000931286371866,0.00015721286392
1264.826902539,-0.000327748851901,0.00332944870285,0.002155681473074
1264.828902539,-0.001260367536173,0.000798055131255,0.000823369066971
1264.830902539,-0.001393598776783,0.001064517612476,0.002821837676125
1264.832902539,0.000738101072981,0.001197748853086,-0.001441562023403
1264.834902539,0.000604869832371,0.001197748853086,-0.003040336910726
1264.836902539,-6.1286370680709E-05,0.001064517612476,-0.001441562023403
1264.838902539,-0.000727442573732,0.001464211334307,0.001489525270023
1264.840902539,-0.002459448701665,0.003995604905902,2.39816233098475E-05
1264.842902539,-0.000594211333122,0.000265130168814,-0.001974486985844
1264.844902539,-0.000327748851901,0.000398361409425,-0.001175099542182
1264.846902539,-0.000194517611291,0.001330980093696,0.000956600307582
1264.848902539,-0.003258836145327,0.000798055131255,0.001755987751243
1264.850902539,-6.1286370680709E-05,0.001863905056137,-0.001041868301572
1264.852902461,-0.000460980092511,0.002663292499799,-0.000242480857911
1264.854902461,-6.1286370680709E-05,-0.001466875959119,-0.0001092496173
1264.856902461,0.001803950997863,-0.000667488515457,2.39816233098475E-05
1264.8589025,-0.000327748851901,-0.000267794793627,0.001356294029412
1264.8609025,-6.1286370680709E-05,-0.001333644718509,0.00015721286392
1264.862902461,-0.000194517611291,-0.000267794793627,0.00015721286392
1264.8649025,0.001670719757253,0.001197748853086,-0.001175099542182
1264.8669025,0.00047163859176,-0.001466875959119,0.001356294029412
1264.868902461,0.001670719757253,-0.00186656968095,0.001489525270023
1264.870902461,-6.1286370680709E-05,-0.003332113327662,-0.002374180707675
1264.872902461,-0.000993905054952,-0.001333644718509,-0.000242480857911
1264.874902461,-0.001793292498614,-0.000933950996678,0.001356294029412
1264.876902461,0.000738101072981,-0.005996738139868,-0.000508943339131
1264.878902422,-0.000194517611291,-0.002399494643391,0.001223062788802
1264.880902422,0.00020517611054,-0.001600107199729,-0.000375712098521
1264.882902422,-0.002192986220445,-0.001600107199729,0.001622756510633
1264.884902422,-0.001660061258004,-0.00199980092156,0.001489525270023
1264.886902461,-0.001260367536173,-0.001200413477898,-0.001708024504623
1264.888902461,-0.003658529867158,0.000131898928204,-0.001708024504623
1264.890902461,0.00047163859176,0.000265130168814,-0.000642174579741
1264.892902422,-0.000460980092511,-0.001200413477898,-0.001308330782793
1264.894902422,-0.001660061258004,0.001197748853086,-0.000375712098521
1264.896902422,0.001004563554201,0.000265130168814,-0.000242480857911
1264.898902422,7.19448699295425E-05,-0.001600107199729,-0.000242480857911
1264.900902422,-0.000727442573732,0.000798055131255,0.001089831548192
1264.902902461,0.000871332313591,0.000398361409425,-0.001708024504623
1264.904902422,0.000871332313591,-0.001333644718509,0.000556906585751
1264.906902461,-0.000594211333122,-0.001733338440339,0.001622756510633
1264.908902422,-0.000860673814342,-0.000401026034237,-0.001175099542182
1264.910902422,0.000738101072981,0.000265130168814,0.003354762638566
1264.912902422,-0.002725911182886,-1.33231240610288E-06,-0.000508943339131
1264.914902461,-0.000327748851901,-0.000534257274847,-0.001708024504623
1264.916902461,-0.000594211333122,0.000131898928204,-0.001175099542182
1264.918902422,0.001004563554201,0.003595911184071,0.000423675345141
1264.920902422,-0.000727442573732,0.002263598777968,0.002688606435515
1264.922902461,-0.000860673814342,0.000931286371866,0.000956600307582
1264.924902422,0.001004563554201,0.001064517612476,-0.000508943339131
1264.926902383,-0.001260367536173,-1.33231240610288E-06,0.001356294029412
1264.928902422,-0.001793292498614,0.003462679943461,0.00015721286392
1264.930902422,0.000871332313591,0.002796523740409,-0.0001092496173
1264.932902422,-0.000594211333122,0.003462679943461,-0.000508943339131
1264.934902461,-0.000860673814342,0.003595911184071,-0.000908637060962
1264.936902422,-0.005523767235701,0.001464211334307,-0.000242480857911
1264.938902422,-0.002459448701665,0.002530061259189,0.001089831548192
1264.940902422,-0.001127136295563,0.002130367537358,-0.000642174579741
1264.942902422,0.00020517611054,-0.000134563553016,0.00015721286392
1264.944902422,-0.000727442573732,0.001464211334307,0.000823369066971
1264.946902422,0.00047163859176,0.000798055131255,-0.000908637060962
1264.948902422,0.001404257276032,-0.001466875959119,0.001622756510633
1264.950902422,0.000871332313591,-0.000267794793627,0.000690137826361
1264.952902422,0.00033840735115,0.000798055131255,0.001489525270023
1264.954902422,0.002203644719694,-1.33231240610288E-06,0.001622756510633
1264.956902422,0.001271026035422,-0.001333644718509,0.000823369066971
1264.958902461,-0.001526830017394,0.001197748853086,-0.001175099542182
1264.960902422,-0.002592679942276,-0.000800719756068,-0.000908637060962
1264.962902422,0.001404257276032,0.000398361409425,0.002422143954294
1264.964902422,0.001004563554201,0.000131898928204,0.000690137826361
1264.966902461,-0.000860673814342,-1.33231240610288E-06,0.002955068916735
1264.968902422,-6.1286370680709E-05,-0.001200413477898,0.000690137826361
1264.970902422,-0.000460980092511,-0.000800719756068,-0.001841255745234
1264.972902422,-0.001926523739224,-0.000933950996678,-0.000242480857911
1264.974902422,0.001004563554201,0.000265130168814,-0.000775405820352
1264.976902422,7.19448699295425E-05,0.000131898928204,-0.002374180707675
1264.978902422,0.00020517611054,-0.000534257274847,0.000556906585751
1264.980902422,0.001004563554201,-0.000267794793627,0.00015721286392
1264.982902383,0.000604869832371,0.000265130168814,-0.001574793264013
1264.984902383,0.001937182238473,-1.33231240610288E-06,0.000823369066971
1264.986902383,-0.001660061258004,-0.00186656968095,-0.000508943339131
1264.988902344,-0.001660061258004,-0.002799188365221,0.000423675345141
1264.990902383,0.001137794794812,-0.001333644718509,0.002422143954294
1264.992902383,0.001537488516642,-0.001466875959119,-0.0001092496173
1264.994902383,0.00020517611054,-0.000267794793627,0.00029044410453
1264.996902344,-0.001660061258004,-0.000401026034237,0.001356294029412
1264.998902383,-0.003658529867158,0.001064517612476,-0.000775405820352
1265.000902383,-0.001660061258004,-0.00226626340278,-0.002240949467064
1265.002902383,-0.000594211333122,0.001330980093696,-0.001175099542182
1265.004902383,0.001004563554201,-0.001733338440339,-0.0001092496173
1265.006902344,0.004202113328847,-0.002399494643391,-0.000775405820352
1265.008902344,-6.1286370680709E-05,-0.000933950996678,-0.001308330782793
1265.010902383,0.00020517611054,0.000931286371866,0.001089831548192
1265.012902344,0.001137794794812,0.000131898928204,-0.000775405820352
1265.014902344,7.19448699295425E-05,0.000131898928204,0.000823369066971
1265.016902305,7.19448699295425E-05,0.000798055131255,0.000556906585751
1265.018902305,0.000871332313591,-0.000667488515457,0.002155681473074
1265.020902305,-0.000594211333122,-0.000667488515457,0.000556906585751
1265.022902305,-0.001127136295563,-0.000134563553016,-0.001041868301572
1265.024902305,-0.000460980092511,0.002263598777968,0.00029044410453
1265.026902305,-0.001660061258004,-0.000267794793627,-0.001308330782793
1265.028902305,-0.000860673814342,-0.000401026034237,-0.001308330782793
1265.030902305,-0.003125604904717,-0.00226626340278,-0.000775405820352
1265.032902305,-0.002992373664106,-0.000267794793627,0.000690137826361
1265.034902305,0.001271026035422,-0.000800719756068,0.002022450232464
1265.036902305,0.001803950997863,0.001064517612476,0.000956600307582
1265.038902344,-0.000727442573732,0.001197748853086,-0.000242480857911
1265.040902305,-0.000860673814342,0.001064517612476,0.00015721286392
1265.042902305,0.001137794794812,-0.000534257274847,0.000956600307582
1265.044902305,-0.000194517611291,0.000931286371866,0.001622756510633
1265.046902305,0.00020517611054,-1.33231240610288E-06,-0.000508943339131
1265.048902344,0.004335344569458,0.000265130168814,2.39816233098475E-05
1265.050902305,0.00047163859176,0.000664823890645,-0.002107718226454
1265.052902305,-0.002459448701665,0.000664823890645,0.001489525270023
1265.054902305,-0.001793292498614,0.003729142424681,0.001622756510633
1265.056902305,0.00033840735115,0.000798055131255,0.002288912713684
1265.058902305,-0.000727442573732,0.001597442574917,-0.001441562023403
1265.060902305,0.001271026035422,0.000398361409425,0.000423675345141
1265.062902305,0.000738101072981,0.001597442574917,0.001089831548192
1265.064902305,-0.001660061258004,-0.000667488515457,-0.001974486985844
1265.066902305,-0.003791761107768,-0.000933950996678,0.001356294029412
1265.068902344,0.000738101072981,0.000798055131255,0.001622756510633
1265.070902305,-0.000460980092511,-0.000667488515457,0.001489525270023
1265.072902344,-0.002992373664106,-0.001333644718509,0.00029044410453
1265.074902305,-6.1286370680709E-05,-1.33231240610288E-06,0.000956600307582
1265.076902305,0.001137794794812,0.000664823890645,0.001622756510633
1265.078902305,-0.001526830017394,-1.33231240610288E-06,-0.001041868301572
1265.080902344,0.002470107200914,0.002130367537358,0.001356294029412
1265.082902344,0.000738101072981,0.000265130168814,-0.0001092496173
1265.084902305,0.001271026035422,-0.00213303216217,-0.000242480857911
1265.086902305,0.000604869832371,0.000664823890645,0.000956600307582
1265.088902344,0.001271026035422,-0.002932419605832,0.001622756510633
1265.090902344,-6.1286370680709E-05,-0.00213303216217,0.001089831548192
1265.092902344,0.00033840735115,0.001597442574917,0.000956600307582
1265.094902305,-0.001526830017394,0.001597442574917,0.000823369066971
