sm_time,sm_x,sm_y,sm_z
949115.317732327,0.47948828,0.0019278907,-0.00071959925
949115.31973206,0.4422255,0.00070616027,-0.005606521
949115.321731793,0.39824322,-0.008456819,-0.0031630602
949115.323731526,0.3768629,-0.01212201,-0.004995656
949115.325731326,0.34509793,-0.02250672,-0.005606521
949115.327731126,0.33104804,-0.02495018,-0.009882578
949115.329730859,0.29867217,-0.038389213,-0.00071959925
949115.331730592,0.28401142,-0.045719597,-0.0037739256
949115.333730325,0.25957683,-0.064045556,0.0017238617
949115.335730025,0.2296444,-0.082982376,0.0041673225
949115.337729425,0.2296444,-0.082982376,0.0041673225
949115.339729158,0.1893273,-0.0878693,0.00050213124
949115.341728958,0.16794702,-0.08848017,-0.0019413297
949115.343728691,0.120299526,-0.09519968,-0.0019413297
949115.345728424,0.07631723,-0.09642142,-0.0037739256
949115.347728157,0.057991274,-0.09397795,-0.004384791
949115.34972789,0.023782816,-0.09275623,0.0011129965
949115.351727623,0.00912205,-0.091534495,0.0035564576
949115.353727356,-0.027529864,-0.0897019,0.002334727
949115.355727089,-0.084340334,-0.08114978,-0.00071959925
949115.357726922,-0.084340334,-0.08114978,-0.00071959925
949115.359726655,-0.11549446,-0.07931718,-0.002552195
949115.361726388,-0.1289335,-0.072597675,-0.0031630602
949115.363726121,-0.14787032,-0.06832161,-0.012326039
949115.365725854,-0.14237253,-0.06343469,-0.012326039
949115.367725587,-0.13137695,-0.05854777,-0.01354777
949115.36972532,-0.07884254,-0.051217385,-0.006217386
949115.371725053,-0.04341236,-0.04022181,-0.0013304645
949115.373724853,0.012176378,-0.0066242227,0.00050213124
949115.375724586,0.056158677,0.07889691,0.00844338
949115.377722919,0.056158677,0.07889691,0.00844338
949115.379722652,0.0610456,0.15158987,0.00844338
949115.381722385,0.05676954,0.18518747,0.0041673225
949115.383722118,0.02989147,0.25788042,0.0029455922
949115.385721851,-0.015312559,0.31408003,-0.00071959925
949115.387721584,-0.03974717,0.3372929,-0.002552195
949115.389721384,-0.08495119,0.36478186,-0.004995656
949115.391721117,-0.10388802,0.37211224,-0.007439117
949115.39372085,-0.13992906,0.36294925,-0.0068282518
949115.395720616,-0.16986147,0.3079714,-0.005606521
949115.397720349,-0.16986147,0.3079714,-0.005606521
949115.399720082,-0.17535925,0.2511609,0.00050213124
949115.401719815,-0.17658098,0.21756333,-0.0037739256
949115.403719615,-0.18391137,0.14792468,-0.00010873401
949115.405719415,-0.19185261,0.07706431,0.002334727
949115.407719148,-0.19612868,0.04407759,0.0035564576
949115.409718881,-0.21323289,-0.009678549,0.0047781877
949115.411718614,-0.22361761,-0.032280564,0.0047781877
949115.413718347,-0.25416088,-0.074430265,0.0059999186
949115.41571808,-0.2975323,-0.12024516,0.0047781877
949115.417717113,-0.2975323,-0.12024516,0.0047781877
949115.419716913,-0.33357337,-0.14162545,0.0035564576
949115.421716713,-0.35434276,-0.15139928,0.0035564576
949115.423716446,-0.38855124,-0.16667092,0.0066107837
949115.425716179,-0.41665104,-0.17827736,0.0011129965
949115.427715912,-0.42825747,-0.17888823,0.0035564576
949115.429715645,-0.44963777,-0.19232726,0.0072216485
949115.431715378,-0.45757902,-0.19354898,0.009054245
949115.433715111,-0.47101805,-0.19660331,0.0059999186
949115.435714911,-0.49911782,-0.19843592,0.0059999186
949115.437715411,-0.49911782,-0.19843592,0.0059999186
949115.439715144,-0.5192764,-0.19049466,0.009054245
949115.441714877,-0.5229416,-0.1880512,0.00844338
949115.44371461,-0.53210455,-0.17155784,0.0072216485
949115.445714343,-0.5461545,-0.14467977,0.00844338
949115.447714076,-0.5565392,-0.13490593,0.009665109
949115.449713809,-0.5779194,-0.101919204,0.0053890534
949115.451713609,-0.5913585,-0.08909103,0.010275975
949115.453713342,-0.6084627,-0.05304998,0.0035564576
949115.455713075,-0.62068,-0.002348166,0.007832514
949115.457713141,-0.62068,-0.002348166,0.007832514
949115.459712874,-0.62739956,0.026973365,0.0072216485
949115.461712607,-0.6286213,0.038579807,0.0053890534
949115.46371234,-0.63534075,0.06973393,0.00844338
949115.465712073,-0.63534075,0.09477941,0.009054245
949115.467711873,-0.63595164,0.1002772,0.007832514
949115.469711606,-0.6481689,0.1265444,0.0072216485
949115.471711339,-0.6597754,0.13204218,0.0041673225
949115.473711072,-0.67565787,0.14548121,0.0066107837
949115.475710805,-0.69581646,0.15769853,0.0011129965
949115.477711238,-0.69581646,0.15769853,0.0011129965
949115.479710971,-0.7007034,0.15158987,0.007832514
949115.481709771,-0.7049794,0.14731382,0.009665109
949115.483709571,-0.7062012,0.13998343,0.0066107837
949115.485709304,-0.71292067,0.12410094,0.0066107837
949115.487709037,-0.7165859,0.11860315,0.009054245
949115.48970877,-0.71292067,0.09966633,0.0041673225
949115.491708503,-0.71353155,0.08805989,0.0059999186
949115.493708236,-0.7116989,0.06545788,0.0072216485
949115.495707969,-0.7178076,0.03430375,0.010275975
949115.497707835,-0.7178076,0.03430375,0.010275975
949115.499707635,-0.7220836,0.019642983,0.0047781877
949115.501707368,-0.7214728,0.011701735,0.0035564576
949115.503707101,-0.72635967,-0.004180762,0.010275975
949115.505706834,-0.73246837,-0.014565471,0.009665109
949115.507706567,-0.7416313,-0.02495018,0.0059999186
949115.5097063,-0.74468565,-0.038389213,0.0053890534
949115.511706033,-0.74896175,-0.044497866,0.009054245
949115.513705833,-0.76117903,-0.049995653,0.0066107837
949115.515705566,-0.7593464,-0.064045556,0.009665109
949115.517704966,-0.7581247,-0.064045556,0.009665109
949115.519704699,-0.74835086,-0.067099884,0.0066107837
949115.521704432,-0.7459074,-0.07076508,0.0059999186
949115.523704165,-0.74835086,-0.06893248,0.011497705
949115.525703898,-0.7495726,-0.06465642,0.00844338
949115.527703631,-0.74896175,-0.059158634,0.009054245
949115.529703431,-0.74468565,-0.050606523,0.0108868405
949115.531703164,-0.74712914,-0.046330463,0.012108571
949115.533702897,-0.74774,-0.03289143,0.007832514
949115.53570263,-0.738577,-0.017619796,0.00844338
949115.537702363,-0.738577,-0.017619796,0.00844338
949115.539702096,-0.7361335,-0.005402492,0.0072216485
949115.541702762,-0.73124665,-0.0005155703,0.0066107837
949115.543702495,-0.7141424,0.009869139,0.007832514
949115.545702295,-0.70803374,0.015977792,0.0029455922
949115.547702028,-0.6915404,0.019642983,0.011497705
949115.549701761,-0.67993397,0.037358075,0.0066107837
949115.551701494,-0.67565787,0.038579807,0.0066107837
949115.553701227,-0.6634406,0.046521053,0.0059999186
949115.55570096,-0.6548885,0.054462302,0.007832514
949115.55770126,-0.652445,0.0562949,0.0072216485
949115.559700993,-0.63534075,0.05996009,0.0066107837
949115.561700793,-0.6280104,0.059349224,0.0047781877
949115.563700526,-0.61457133,0.05690576,0.0047781877
949115.565700259,-0.60968447,0.057516627,0.0053890534
949115.567699992,-0.59685624,0.049575377,0.0047781877
949115.569699725,-0.575476,0.045910187,0.0017238617
949115.571699458,-0.56631297,0.046521053,0.0047781877
949115.573699191,-0.5485979,0.037358075,0.0029455922
949115.575698991,-0.51622206,0.03369288,0.0017238617
949115.577697857,-0.51622206,0.03369288,0.0017238617
949115.57969759,-0.4997287,0.022086443,0.012719436
949115.581697323,-0.49239832,0.026362501,0.0047781877
949115.583697056,-0.47468323,0.019642983,0.0053890534
949115.585696789,-0.46796373,0.017810388,0.0059999186
949115.587696522,-0.45452467,0.012923465,0.0066107837
949115.589695922,-0.43864217,0.010480004,0.0029455922
949115.591695722,-0.43009007,0.008647408,0.0017238617
949115.593695522,-0.4080989,-0.0005155703,0.0047781877
949115.595695255,-0.37877738,-0.004180762,0.0059999186
949115.597694055,-0.37877738,-0.004180762,0.0059999186
949115.599693788,-0.3628949,0.0037604864,0.0047781877
949115.601693521,-0.35495365,0.0049822167,0.0047781877
949115.603693254,-0.3378494,0.007425678,0.0047781877
949115.605692987,-0.33051902,0.009258274,0.0053890534
949115.607692787,-0.31219307,0.016588658,-0.00071959925
949115.60969252,-0.2975323,0.022086443,0.0029455922
949115.611692253,-0.29142365,0.023919038,0.0011129965
949115.613691986,-0.2816498,0.02514077,0.0053890534
949115.615691719,-0.26393473,0.024529906,0.0035564576
949115.617690052,-0.24988481,0.026973365,0.0047781877
949115.619689785,-0.22606106,0.024529906,-0.00010873401
949115.621689518,-0.21750896,0.021475578,0.002334727
949115.623689318,-0.19429608,0.023308175,0.0011129965
949115.625689051,-0.18268964,0.021475578,0.0011129965
949115.627688784,-0.15581156,0.02514077,0.0041673225
949115.629688517,-0.13443127,0.02758423,-0.00010873401
949115.63168825,-0.12465744,0.025751635,-0.00071959925
949115.633687983,-0.10266629,0.032471154,-0.00071959925
949115.635687716,-0.081286006,0.03186029,0.0017238617
949115.637688382,-0.072733894,0.03430375,0.0035564576
949115.639688182,-0.051964473,0.038579807,0.0047781877
949115.641687915,-0.03974717,0.037358075,0.0041673225
949115.643687648,-0.018366886,0.039801538,0.0041673225
949115.645687381,-0.009203907,0.03919067,0.0029455922
949115.647687114,0.0066785896,0.0404124,0.0041673225
949115.64968718,0.024393683,0.03796894,0.002334727
949115.651686913,0.034778394,0.03552548,-0.00071959925
949115.653686646,0.05493694,0.032471154,-0.004995656
949115.655686446,0.0750955,0.019642983,-0.0037739256
949115.657687146,0.08059329,0.011090869,-0.0037739256
949115.659686912,0.073873766,-0.014565471,-0.00010873401
949115.661686678,0.065321654,-0.030447967,0.0011129965
949115.663686444,0.05066089,-0.06099123,0.0011129965
949115.66568621,0.040887043,-0.079928055,0.0011129965
949115.667685976,0.022561086,-0.12329949,0.0011129965
949115.669685809,0.0054568592,-0.1636166,-0.00010873401
949115.671685642,-0.002484389,-0.184386,-0.0013304645
949115.673685408,-0.011036503,-0.22287051,0.0011129965
949115.675685174,-0.009203907,-0.2534138,-0.0019413297
949115.677686307,-0.0043169847,-0.26624194,-0.0013304645
949115.679686073,0.004845994,-0.27296147,-0.0019413297
949115.681685839,0.028058873,-0.279681,-0.0019413297
949115.683685605,0.05432608,-0.26868543,-0.0013304645
949115.685685438,0.06776512,-0.25952244,0.0011129965
949115.687685204,0.097086646,-0.2283683,0.0017238617
949115.68968497,0.11113654,-0.2075989,0.0011129965
949115.691684736,0.13740374,-0.15506448,0.0011129965
949115.693684469,0.1575623,-0.10069747,-0.0019413297
949115.695684235,0.18016432,-0.04022181,-0.002552195
949115.697684001,0.19054903,-0.010289415,-0.004995656
949115.699683767,0.20276633,0.017199522,-0.0031630602
949115.7016836,0.23269872,0.07217739,-0.004384791
949115.703683366,0.2614094,0.12593353,-0.002552195
949115.705683132,0.27423757,0.150979,-0.005606521
949115.707682898,0.3017265,0.19007438,-0.006217386
949115.709682664,0.317609,0.20840034,-0.004384791
949115.71168243,0.35792613,0.23344582,-0.0031630602
949115.713682196,0.39518887,0.25421524,-0.0037739256
949115.715681962,0.4232887,0.26704338,-0.0031630602
949115.717681328,0.44405812,0.2707086,-0.0037739256
949115.719681061,0.46055144,0.26704338,-0.00010873401
949115.721680794,0.48315346,0.26887602,0.00050213124
949115.723680527,0.49231645,0.25788042,-0.0019413297
949115.72568026,0.49720338,0.24993917,-0.0037739256
949115.727679993,0.5020903,0.23039149,-0.008049982
949115.729679726,0.5063664,0.2163416,-0.011715174
949115.731679459,0.51858366,0.17724621,-0.006217386
949115.733679259,0.54362917,0.13204218,-0.008660847
949115.735678992,0.5778376,0.07523172,-0.005606521
949115.737678292,0.59066576,0.050797112,-0.002552195
949115.739678025,0.598607,0.023919038,-0.002552195
949115.741677758,0.61387867,-0.020063257,-0.00010873401
949115.743677491,0.63831323,-0.06893248,-0.00010873401
949115.745677224,0.64686537,-0.093367085,-0.0019413297
949115.747677024,0.6584718,-0.12879728,-0.0013304645
949115.749676824,0.65175223,-0.15017755,-0.006217386
949115.751676557,0.64197844,-0.16667092,-0.0019413297
949115.753676323,0.6456436,-0.17705563,-0.010493443
949115.755676056,0.6535849,-0.19660331,-0.007439117
949115.757675789,0.65969354,-0.20332283,-0.006217386
949115.759675522,0.6676348,-0.20882061,-0.007439117
949115.761675255,0.6932911,-0.20943148,-0.00071959925
949115.763675055,0.7226127,-0.2039337,-0.004995656
949115.765675321,0.73055387,-0.2039337,-0.005606521
949115.767675054,0.73544085,-0.17949909,-0.0019413297
949115.769674787,0.7336082,-0.16667092,-0.006217386
949115.77167452,0.7384952,-0.13490593,-0.005606521
949115.773674253,0.74704725,-0.10130833,-0.009882578
949115.775673986,0.7409386,-0.047552194,-0.005606521
949115.777673219,0.7409386,-0.047552194,-0.005606521
949115.779673019,0.73727345,-0.029837104,-0.012326039
949115.781672752,0.7415495,0.002538756,-0.009882578
949115.783672485,0.7501016,0.0404124,-0.011104308
949115.785672218,0.7568211,0.04835365,-0.010493443
949115.787671951,0.7733145,0.06973393,-0.006217386
949115.789671684,0.7812557,0.074009985,-0.004384791
949115.791671417,0.7989708,0.089281626,-0.011715174
949115.79367115,0.81790763,0.10577498,-0.006217386
949115.79567095,0.834401,0.11371623,-0.008660847
949115.797670683,0.8398988,0.11799229,-0.0068282518
949115.799670416,0.84784,0.11493796,-0.007439117
949115.801669716,0.86188996,0.11554883,-0.011104308
949115.803669449,0.87532896,0.11493796,-0.008660847
949115.805669182,0.8832702,0.11127277,-0.004995656
949115.807668915,0.89487666,0.10577498,-0.007439117
949115.809668648,0.8960984,0.102720656,-0.005606521
949115.811668448,0.89060056,0.09355768,-0.009271712
949115.813668181,0.8777724,0.08134037,-0.005606521
949115.815667914,0.8777724,0.06301442,-0.007439117
949115.817667647,0.8808268,0.055073164,-0.012326039
949115.81966738,0.8832702,0.04346673,-0.0147695
949115.821667113,0.8832702,0.02514077,-0.004384791
949115.823666846,0.8838811,0.0037604864,-0.006217386
949115.825666112,0.8869354,-0.008456819,-0.005606521
949115.827665912,0.89243317,-0.029226236,-0.009882578
949115.829665645,0.89426583,-0.03961095,-0.007439117
949115.831665378,0.8832702,-0.053660847,-0.009882578
949115.833665111,0.87593985,-0.067099884,-0.004384791
949115.835664844,0.888768,-0.08053892,-0.010493443
949115.837665444,0.8881572,-0.09214535,-0.008660847
949115.839665177,0.8863245,-0.086036704,-0.004995656
949115.841664977,0.8649443,-0.09642142,-0.008049982
949115.843664777,0.8612791,-0.10253007,-0.011715174
949115.84566451,0.8521161,-0.10375179,-0.005606521
949115.847664243,0.8521161,-0.11230391,-0.007439117
949115.849663976,0.85455954,-0.10802785,-0.0068282518
949115.851663709,0.84295315,-0.11169305,-0.012326039
949115.853663442,0.83623356,-0.106195256,-0.017823827
949115.855663175,0.811799,-0.10314093,-0.01354777
949115.857662975,0.8099664,-0.09214535,-0.015380366
949115.859662708,0.80691206,-0.091534495,-0.005606521
949115.861662874,0.80507946,-0.074430265,-0.0068282518
949115.863662607,0.79835993,-0.0738194,-0.011715174
949115.86566234,0.78064483,-0.057936903,-0.004384791
949115.867662073,0.7592646,-0.037167486,-0.009271712
949115.869661806,0.7464364,-0.037167486,-0.010493443
949115.871661539,0.7360517,-0.011511144,-0.008660847
949115.873661339,0.72749954,-0.005402492,-0.011715174
949115.875661072,0.6884042,0.011090869,-0.011715174
949115.877659872,0.6682457,0.019642983,-0.0037739256
949115.879659605,0.64686537,0.022697309,-0.004995656
949115.881659338,0.6218199,0.032471154,-0.008660847
949115.883659071,0.6096026,0.034914616,-0.004995656
949115.885658804,0.5821136,0.032471154,-0.010493443
949115.887658537,0.54424,0.025751635,-0.0068282518
949115.889658337,0.5234706,0.026973365,-0.0037739256
949115.89165807,0.48926213,0.026362501,-0.009271712
949115.893657803,0.4746014,0.022697309,-0.00010873401
949115.895657536,0.41595832,0.008647408,-0.0068282518
949115.897657036,0.3964106,0.002538756,-0.0031630602
949115.899656769,0.3756412,-0.004180762,-0.0037739256
949115.901656502,0.3457088,-0.014565471,-0.004384791
949115.903656235,0.32921547,-0.023728449,0.00050213124
949115.905655101,0.2876766,-0.03533489,-0.0013304645
949115.907654834,0.24186172,-0.050606523,-0.004995656
949115.909654567,0.22048143,-0.062823825,-0.002552195
949115.9116543,0.18199691,-0.07076508,-0.0019413297
949115.913654033,0.16000576,-0.07687373,-0.007439117
949115.915653766,0.09830838,-0.08359325,0.00050213124
949115.917653499,0.0714303,-0.086036704,0.00050213124
949115.919653299,0.04760656,-0.08848017,-0.0019413297
949115.921653099,0.0036242635,-0.09092363,0.0035564576
949115.923652832,-0.01897775,-0.091534495,0.0053890534
949115.925652565,-0.068457834,-0.09031276,0.0029455922
949115.927652298,-0.10877494,-0.08909103,0.0041673225
949115.929652031,-0.1271009,-0.091534495,0.0053890534
949115.931651764,-0.16314195,-0.09092363,0.0029455922
949115.933651497,-0.18207876,-0.087258436,-0.00071959925
949115.935651297,-0.23033713,-0.074430265,-0.008660847
949115.937651963,-0.24011096,-0.06832161,-0.008049982
949115.939651696,-0.23888923,-0.06587815,-0.007439117
949115.941651429,-0.21934155,-0.050606523,-0.0019413297
949115.943651162,-0.2028482,-0.03961095,-0.00071959925
949115.945650895,-0.16619627,-0.007235088,0.0053890534
949115.947650628,-0.1497029,0.037358075,0.007832514
949115.949650361,-0.15153551,0.066679604,0.009054245
949115.951650161,-0.17535925,0.13204218,0.0059999186
949115.953649894,-0.19673954,0.16563977,0.0053890534
949115.955649627,-0.28592587,0.2566587,-0.0013304645
949115.957648827,-0.3189126,0.27742812,-0.0019413297
949115.95964856,-0.34823412,0.2884237,-0.0013304645
949115.961648293,-0.39527076,0.29453236,-0.0037739256
949115.963648026,-0.4099315,0.29147804,-0.00071959925
949115.965648692,-0.4252031,0.26154563,-0.0019413297
949115.967648492,-0.43742043,0.21389814,-0.00071959925
949115.969648225,-0.44352907,0.18885267,0.00050213124
949115.971647958,-0.44963777,0.1350965,0.0041673225
949115.973647691,-0.45330295,0.11188363,0.0017238617
949115.975647424,-0.47529408,0.041023266,0.0053890534
949115.977647657,-0.48812225,0.022697309,0.007832514
949115.97964739,-0.5033939,0.008647408,0.0059999186
949115.981647123,-0.54737616,-0.01212201,0.007832514
949115.983646923,-0.57119995,-0.017619796,0.0041673225
949115.985646656,-0.61762565,-0.034113158,0.0066107837
949115.987646389,-0.6518342,-0.04694133,0.0029455922
949115.989646122,-0.66099715,-0.05671517,0.002334727
949115.991645855,-0.6829883,-0.08114978,0.0066107837
949115.993645588,-0.69215125,-0.093367085,0.0053890534
949115.995645321,-0.7025359,-0.12452122,0.013330301
949115.997645121,-0.70436853,-0.13307333,0.010275975
949115.999645254,-0.70742285,-0.14040372,0.007832514
949116.001644987,-0.7208619,-0.15017755,0.012719436
949116.00364472,-0.7300249,-0.15628621,0.010275975
949116.005644453,-0.7575139,-0.1477341,0.00844338
949116.007644186,-0.792944,-0.13673852,0.007832514
949116.009643452,-0.81432426,-0.13062987,0.012108571
949116.011643185,-0.8418132,-0.11169305,0.010275975
949116.013642985,-0.8589175,-0.10314093,0.014552032
949116.015642718,-0.9004563,-0.07076508,0.0072216485
949116.017643284,-0.9126736,-0.05854777,0.009054245
949116.019643017,-0.92061484,-0.046330463,0.0059999186
949116.02164275,-0.9261126,-0.029226236,0.012719436
949116.023642483,-0.9230583,-0.018841527,0.013941167
949116.025642216,-0.9132845,-0.0035698966,0.013330301
949116.027641949,-0.9114518,-0.0005155703,0.009054245
949116.029641749,-0.9181714,0.019642983,0.014552032
949116.031641482,-0.9364974,0.042244997,0.010275975
949116.033641215,-0.9444386,0.052629706,0.013941167
949116.035640948,-0.96459717,0.08134037,0.009054245
949116.037640214,-0.96459717,0.08134037,0.009054245
949116.039639947,-0.9878101,0.089892484,0.012108571
949116.041639247,-0.99636215,0.09477941,0.0108868405
949116.04363898,-0.99575126,0.09905547,0.0072216485
949116.04563878,-0.99819475,0.09722287,0.0072216485
949116.047638513,-0.99758387,0.09783373,0.0053890534
949116.049638246,-0.99636215,0.0862273,0.012719436
949116.051637979,-0.9841448,0.08195124,0.00844338
949116.053637712,-0.9810905,0.07584258,0.0108868405
949116.055637445,-0.97864705,0.06606874,0.012108571
949116.057636911,-0.97681445,0.06729048,0.012108571
949116.059636311,-0.98047966,0.06423614,0.009665109
949116.061636111,-0.9847557,0.061792687,0.007832514
949116.063635877,-0.98903173,0.05324057,0.010275975
949116.065635643,-0.9896426,0.05201884,0.013941167
949116.067635409,-0.9896426,0.04407759,0.010275975
949116.069635642,-0.97925794,0.031249423,0.010275975
949116.071635408,-0.9700949,0.015977792,0.007832514
949116.073635174,-0.9688732,0.0043713516,0.00844338
949116.075635007,-0.9523798,-0.01334374,0.007832514
949116.077633907,-0.9523798,-0.01334374,0.007832514
949116.079633673,-0.9322213,-0.028004507,0.010275975
949116.081633439,-0.92489094,-0.034113158,0.012719436
949116.083633205,-0.9236692,-0.037167486,0.010275975
949116.085632971,-0.9157279,-0.044497866,0.011497705
949116.087632737,-0.91023016,-0.044497866,0.007832514
949116.089632503,-0.9096193,-0.042054404,0.012108571
949116.091632336,-0.901678,-0.028615372,0.007832514
949116.093632169,-0.90106714,-0.029226236,0.0072216485
949116.095631935,-0.88335204,-0.017008932,0.00844338
949116.097631368,-0.88335204,-0.017008932,0.00844338
949116.099631134,-0.86991304,-0.007845953,0.009054245
949116.101631334,-0.85464144,-0.0011264355,0.007832514
949116.1036311,-0.84792185,0.0019278907,0.010275975
949116.105630866,-0.83265024,0.009258274,0.0059999186
949116.107630699,-0.8271525,0.010480004,0.0041673225
949116.109630465,-0.81310254,0.018421253,0.007832514
949116.111630231,-0.80149615,0.022086443,0.0072216485
949116.113629064,-0.79905266,0.022697309,0.009665109
949116.11562883,-0.7770615,0.024529906,0.009054245
949116.117628496,-0.7770615,0.024529906,0.009054245
949116.119628262,-0.7630116,0.024529906,0.011497705
949116.121628028,-0.74896175,0.026973365,0.0041673225
949116.123627828,-0.7397988,0.02758423,0.007832514
949116.125626628,-0.72391623,0.030638557,0.010275975
949116.127626361,-0.71230984,0.030027693,0.0059999186
949116.129626094,-0.69337296,0.028195096,0.009054245
949116.131625827,-0.67687964,0.032471154,0.007832514
949116.13362556,-0.67138183,0.03552548,0.0053890534
949116.135625293,-0.64144945,0.03430375,0.0066107837
949116.137625393,-0.64144945,0.03430375,0.0066107837
949116.139625193,-0.6139605,0.03552548,0.009054245
949116.141624926,-0.5919694,0.03796894,0.0066107837
949116.143624659,-0.5858607,0.037358075,0.0053890534
949116.145624392,-0.5773086,0.039801538,0.002334727
949116.147624125,-0.5669239,0.04346673,0.0011129965
949116.149623858,-0.54737616,0.0404124,0.0053890534
949116.151623591,-0.5204981,0.038579807,0.0066107837
949116.153623324,-0.51072425,0.037358075,0.0047781877
949116.155623124,-0.48079187,0.030638557,0.007832514
949116.157623157,-0.48079187,0.030638557,0.007832514
949116.15962289,-0.46307677,0.03369288,0.0017238617
949116.161622623,-0.44658345,0.02514077,0.0072216485
949116.163622356,-0.43803132,0.023308175,0.009054245
949116.165622089,-0.41665104,0.019642983,0.00050213124
949116.167621822,-0.4099315,0.015366926,0.0066107837
949116.169621622,-0.39710334,0.015977792,-0.0037739256
949116.171621422,-0.37633392,0.009869139,0.0029455922
949116.173622088,-0.3628949,0.010480004,0.0041673225
949116.175621821,-0.30913875,0.0043713516,0.0035564576
949116.177622654,-0.30913875,0.0043713516,0.0035564576
949116.179622387,-0.28103894,0.009869139,0.0035564576
949116.18162212,-0.2553826,0.015977792,0.002334727
949116.183621853,-0.24194355,0.019642983,0.0017238617
949116.185622586,-0.21445464,0.028195096,0.0017238617
949116.187622319,-0.20101559,0.03186029,0.0029455922
949116.189622052,-0.18085705,0.0404124,0.0029455922
949116.191621785,-0.17230493,0.044688456,0.0047781877
949116.193621518,-0.15764417,0.051407974,0.009665109
949116.195621251,-0.13198783,0.053851437,0.0035564576
949116.197621551,-0.13198783,0.053851437,0.0035564576
949116.199621284,-0.113051,0.04835365,0.0017238617
949116.201621084,-0.10144456,0.04713192,0.0011129965
949116.203620817,-0.07945341,0.03796894,0.0017238617
949116.20562055,-0.05013188,0.03369288,0.0017238617
949116.207620283,-0.03486025,0.028805962,-0.0013304645
949116.209620016,0.0005699373,0.020253846,0.0029455922
949116.211619749,0.0170633,0.018421253,0.0053890534
949116.213619482,0.052493483,0.013534331,0.0029455922
949116.215619215,0.09525405,0.011701735,-0.005606521
949116.217619015,0.09525405,0.011701735,-0.005606521
949116.219618748,0.10991482,0.005593082,-0.0037739256
949116.221619348,0.11113654,0.0037604864,-0.0037739256
949116.223619081,0.09647579,-0.01334374,-0.005606521
949116.225618814,0.0732629,-0.035945754,-0.0019413297
949116.227618547,0.059823867,-0.05304998,-0.004384791
949116.22961828,0.03600012,-0.09275623,-0.004995656
949116.231618013,0.024393683,-0.11719083,-0.004384791
949116.233617813,0.0054568592,-0.16606006,-0.008049982
949116.235617546,0.018285029,-0.2338661,-0.0037739256
949116.237616546,0.018285029,-0.2338661,-0.0037739256
949116.239616279,0.05554781,-0.270518,-0.0031630602
949116.241616012,0.07631723,-0.2833462,-0.006217386
949116.243615745,0.13251683,-0.29434177,0.0029455922
949116.245615478,0.19054903,-0.28273532,0.002334727
949116.247615278,0.21864884,-0.27112886,0.0017238617
949116.249615078,0.26751804,-0.22714658,0.0047781877
949116.251614811,0.2876766,-0.19904676,0.0059999186
949116.253614544,0.32371765,-0.13551678,0.0035564576
949116.255614244,0.349374,-0.030447967,-0.004384791
949116.257613977,0.349374,-0.030447967,-0.004384791
949116.25961371,0.35242832,0.03796894,-0.004384791
949116.261613443,0.35426092,0.06545788,-0.0068282518
949116.263613243,0.36220214,0.11371623,-0.006217386
949116.265613009,0.37869552,0.14731382,-0.008049982
949116.267612775,0.38724765,0.16258545,-0.0068282518
949116.269612541,0.40740618,0.17480275,-0.005606521
949116.271612307,0.4177909,0.17419189,-0.0037739256
949116.273612073,0.4477233,0.17297016,-0.0031630602
949116.275611839,0.49292734,0.16563977,-0.0013304645
949116.277610772,0.49292734,0.16563977,-0.0013304645
949116.279610605,0.51369673,0.1564768,-0.004384791
949116.281609538,0.51858366,0.15708767,-0.004995656
949116.283609338,0.5265249,0.14609209,-0.004384791
949116.285609138,0.5375205,0.13937257,-0.00071959925
949116.287608938,0.54362917,0.13692911,-0.0019413297
949116.289608738,0.5601225,0.120435745,-0.004384791
949116.291608538,0.5643986,0.11677055,-0.0031630602
949116.293608338,0.5589008,0.09600113,-0.004384791
949116.295608204,0.5705072,0.06729048,-0.004384791
949116.297607804,0.5705072,0.06729048,-0.004384791
949116.29960767,0.5845571,0.03308202,-0.0068282518
949116.301607703,0.59005487,0.022086443,-0.0037739256
949116.303607569,0.59494185,-0.011511144,-0.0037739256
949116.305607435,0.60838085,-0.040832676,-0.005606521
949116.307607301,0.6157113,-0.04694133,-0.004384791
949116.309607167,0.62365246,-0.072597675,-0.008660847
949116.3116071,0.6267068,-0.078706324,-0.008660847
949116.313606966,0.6407567,-0.09825401,-0.0031630602
949116.315606866,0.6700782,-0.110471316,-0.0037739256
949116.317605866,0.6700782,-0.110471316,-0.0037739256
949116.319605732,0.6816847,-0.11169305,-0.0031630602
949116.321605598,0.6853499,-0.10558439,-0.012326039
949116.323605464,0.6884042,-0.10741699,-0.0037739256
949116.325606397,0.6932911,-0.10314093,-0.008049982
949116.327663866,0.707341,-0.09947574,-0.008660847
949116.329663699,0.72994304,-0.10008661,-0.002552195
949116.331663532,0.7421603,-0.09519968,-0.008049982
949116.333663365,0.75193423,-0.0878693,-0.004995656
949116.335663198,0.76598406,-0.0738194,-0.008660847
949116.337663431,0.76598406,-0.0738194,-0.008660847
949116.339663264,0.7751471,-0.059158634,-0.010493443
949116.34166313,0.7775905,-0.046330463,-0.009882578
949116.343662996,0.7812557,-0.027393641,-0.005606521
949116.345662796,0.78369915,-0.014565471,-0.0068282518
949116.347662596,0.7922513,0.0062039476,-0.009271712
949116.349662396,0.8008034,0.022086443,-0.0068282518
